dataReferencia,sexo,idade,area,campus,faixaEtaria,voluntarioId
2025-02-01,F,34.0,PP GERENCIAMENTO,Não informado,ENTRE 30 E 35 ANOS,d7e3e979603490b81a4907149afbceab
2025-02-01,F,30.0,PP GERENCIAMENTO,Não informado,ENTRE 30 E 35 ANOS,4799065e883ea5234d449d3714a1cf19
2025-02-01,M,31.0,PP GERENCIAMENTO,DOMINGO,ENTRE 30 E 35 ANOS,84ce3dd9fbaf23a8cf9d0fea0c08cf85
2025-02-01,M,24.0,PP INTEGRACAO,Não informado,ENTRE 20 E 25 ANOS,d73046294257d05a210c7e8206a0ea75
2025-02-01,F,34.0,PP INTEGRACAO,DOMINGO,ENTRE 30 E 35 ANOS,5f7f56adf93158a62d86502d6f7f96ee
2025-02-01,M,21.0,PP INTEGRACAO,DOMINGO,ENTRE 20 E 25 ANOS,5a47b39c7f84b7bc6321c118f06ec0bf
2025-02-01,M,28.0,PP INTEGRACAO,DOMINGO,ENTRE 25 E 30 ANOS,1f27715a09acb9b120d69fc563be4881
2025-02-01,F,19.0,PP INTEGRACAO,Não informado,ENTRE 15 E 20 ANOS,60a8f93641b92be7a2cbb35a28f2fdf7
2025-02-01,F,46.0,PP INTEGRACAO,DOMINGO,ENTRE 45 E 50 ANOS,29950c365e1a3223f9eb004f82ce30c2
2025-02-01,M,45.0,MM COMUNICACAO VOX,EKLEKTOS,ENTRE 45 E 50 ANOS,6bdcaddf2ea125ff05b42ae4b7dd35b8
2024-12-01,F,35.0,DISPONÍVEL,DOMINGO,ENTRE 35 E 40 ANOS,9172b2310d20ee6dc4e0375fbee4e823
2024-12-01,F,27.0,MM BACKSTAGE,VOX,ENTRE 25 E 30 ANOS,a7376465e28b182b7709c11bbab6ecbd
2024-12-01,F,26.0,MM COMUNICACAO VOX,VOX,ENTRE 25 E 30 ANOS,033e20f069562d430c1f2243133b184a
2024-12-01,M,29.0,MM DESIGN,EKLEKTOS,ENTRE 25 E 30 ANOS,d9abac19af7edfda32bcbeef55530857
2024-12-01,F,29.0,MM DEVELOPERS,DOMINGO,ENTRE 25 E 30 ANOS,7ea3bf7a61b29237c7daa06d18effeb6
2024-12-01,M,48.0,MM FOTOGRAFIA,DOMINGO,ENTRE 45 E 50 ANOS,c4e60ef5f300e761c2bddb654ccdb193
2024-12-01,M,29.0,MM FOTOGRAFIA,DOMINGO,ENTRE 25 E 30 ANOS,cb3228253f2ebc0a3ce0143f642b6f64
2024-12-01,M,21.0,MM MÍDIAS,DOMINGO,ENTRE 20 E 25 ANOS,48890f132c6b77b9b3afd40a0fe00384
2024-12-01,F,33.0,MM MÍDIAS,EKLEKTOS,ENTRE 30 E 35 ANOS,8832b423dfd72964d33e8e6b3850555a
2024-12-01,F,29.0,MM SOM,DOMINGO,ENTRE 25 E 30 ANOS,fb136b8aaff5b82442a4cc6685a59edb
2024-12-01,F,38.0,MM SOM,DOMINGO,ENTRE 35 E 40 ANOS,c08c21e802a4c786ae0d7ddbe9b02280
2024-12-01,M,33.0,MM TÉCNICA,DOMINGO,ENTRE 30 E 35 ANOS,60c81e306ce9edf2ce0f16a6aa21e4c1
2024-12-01,F,29.0,MM TÉCNICA,DOMINGO,ENTRE 25 E 30 ANOS,bfd99c7b70e283611de3a9899bc75bf8
2024-12-01,F,59.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 55 E 60 ANOS,4dcc50d2106ddd999953355c16a805ec
2024-12-01,M,63.0,OH OHANA BOOKS CAFÉ,DOMINGO,ACIMA DE 60 ANOS,df12a5e33cea8d75eafe38c30a874d95
2024-12-01,F,27.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 25 E 30 ANOS,345478bf08f3aa1cf25ca34eadbc39da
2024-12-01,F,36.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 35 E 40 ANOS,c794915fcb423775da3a374ad92f5313
2024-12-01,F,24.0,OH OHANA BOOKS CAFÉ,VOX,ENTRE 20 E 25 ANOS,7ecd1706014290daf4af04e2105f92d0
2024-12-01,F,32.0,OP APOIO,EKLEKTOS,ENTRE 30 E 35 ANOS,6c754717ef66c35b7deb1e7a64249ccf
2024-12-01,M,50.0,OP APOIO,EKLEKTOS,ENTRE 50 E 55 ANOS,f00432e1683b45fb18b85c98473078d3
2024-12-01,F,40.0,OP APOIO,DOMINGO,ENTRE 40 E 45 ANOS,71040d27e8703148f940f37d4639e67e
2024-12-01,F,66.0,OP APOIO,DOMINGO,ACIMA DE 60 ANOS,ea5092f37b35f68a17cdf0b04eccfd45
2024-12-01,M,33.0,OP LOGÍSTICA,EKLEKTOS,ENTRE 30 E 35 ANOS,9b6b12f52f67e625529e17bee21d0f39
2024-12-01,M,32.0,OP LOGÍSTICA,DOMINGO,ENTRE 30 E 35 ANOS,709c77f78792e619928ddcb23e9c812f
2024-12-01,M,25.0,OP LOGÍSTICA,VOX,ENTRE 25 E 30 ANOS,8878f502cf38a5a1291da081bef13a20
2024-12-01,M,29.0,OP LOGÍSTICA,DOMINGO,ENTRE 25 E 30 ANOS,7a07a35f737c0a2b22b31e861a63da79
2024-12-01,F,36.0,OP RECEPÇÃO,DOMINGO,ENTRE 35 E 40 ANOS,4ec8f991bed283f46dfd248de062570e
2024-12-01,F,28.0,OP RECEPÇÃO,DOMINGO,ENTRE 25 E 30 ANOS,a15ae10b03cac0a3cf7eac422fb464fb
2024-12-01,F,24.0,OP RECEPÇÃO,DOMINGO,ENTRE 20 E 25 ANOS,4b9c3bd6ca9d12385b65706006fe039e
2024-12-01,M,19.0,OP RECEPÇÃO,DOMINGO,ENTRE 15 E 20 ANOS,becd3a0646ddf5b64bd4b94b70bc45bc
2024-12-01,F,23.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 20 E 25 ANOS,a5921352d76bb371e9e93249afdecd29
2024-12-01,F,32.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 30 E 35 ANOS,9edc69ca1fac82d6da213e81cae31d5a
2024-12-01,F,22.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 20 E 25 ANOS,76a1e35cbaa7096919086b29ab5b05e6
2024-12-01,F,32.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 30 E 35 ANOS,4b9b9208df18ccae709df0713d0b416b
2024-12-01,M,35.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 35 E 40 ANOS,5daccb4dfd4e5e478175c36c0a25397c
2024-12-01,F,40.0,PP GERENCIAMENTO,DOMINGO,ENTRE 40 E 45 ANOS,529974b235270af380be8177706ba203
2024-12-01,F,37.0,PP INTEGRACAO,DOMINGO,ENTRE 35 E 40 ANOS,6791b2520705f44001bbf607a8b75bf9
2024-10-01,F,39.0,MM BACKSTAGE,DOMINGO,ENTRE 35 E 40 ANOS,4a515e1ffa7cb6eb0010e1f9f2faabe4
2024-10-01,F,22.0,MM BACKSTAGE,VOX,ENTRE 20 E 25 ANOS,d2bfdd7cfafb45d2fcace89ad3437306
2024-10-01,F,26.0,MM BACKSTAGE,VOX,ENTRE 25 E 30 ANOS,26e514b39bfb38f047d58d88fc56626f
2024-10-01,F,26.0,MM DESIGN,VOX,ENTRE 25 E 30 ANOS,ae6b5ddda0755f42f8cb11650ecc62c7
2024-10-01,F,29.0,MM DESIGN,DOMINGO,ENTRE 25 E 30 ANOS,26f0df8efb0327d6ad421489213e6733
2024-10-01,F,36.0,MM FOTOGRAFIA,DOMINGO,ENTRE 35 E 40 ANOS,2b4ee8934b635f0df7689a57c07b3fa4
2024-10-01,M,48.0,MM FOTOGRAFIA,DOMINGO,ENTRE 45 E 50 ANOS,e39885c84d2bf63fd3c4b945d4671d4f
2024-10-01,M,31.0,MM FOTOGRAFIA,DOMINGO,ENTRE 30 E 35 ANOS,f9a9749a41efd10c43f312fc6325ae94
2024-10-01,F,26.0,MM FOTOGRAFIA,VOX,ENTRE 25 E 30 ANOS,e330776948310e39781b8236d188b0f3
2024-10-01,F,24.0,MM FOTOGRAFIA,VOX,ENTRE 20 E 25 ANOS,382e560b6b9295ddae63d5ff5bbc64db
2024-10-01,F,40.0,MM FOTOGRAFIA,DOMINGO,ENTRE 40 E 45 ANOS,cfe4f60345e16be64ae18786c2affe5a
2024-10-01,M,26.0,MM LIVE STREAMING,VOX,ENTRE 25 E 30 ANOS,a2f1f6aa57c5ca9af735b2eae93421f8
2024-10-01,M,38.0,MM LIVE STREAMING,DOMINGO,ENTRE 35 E 40 ANOS,95bb4740d5f4df2acda1082309747364
2024-10-01,M,25.0,MM LIVE STREAMING,DOMINGO,ENTRE 25 E 30 ANOS,56bc1d29727e20818ef25e5ad351c82d
2024-10-01,F,42.0,MM MÍDIAS,DOMINGO,ENTRE 40 E 45 ANOS,d387fffdf649581646a85d6b84cf832c
2024-10-01,F,39.0,MM MÍDIAS,DOMINGO,ENTRE 35 E 40 ANOS,e219aea7c77d526013f154baf417d2f6
2024-10-01,F,25.0,MM MÍDIAS,DOMINGO,ENTRE 25 E 30 ANOS,abf4e113d13c99a40a0d5360d109e475
2024-10-01,M,27.0,OP APOIO,VOX,ENTRE 25 E 30 ANOS,c6b404ccd60c7ee40c9e3c253df15141
2024-10-01,M,45.0,MM SOM,DOMINGO,ENTRE 45 E 50 ANOS,ef22db2b367dfe455f466f21eb887877
2024-10-01,M,38.0,MM SOM,DOMINGO,ENTRE 35 E 40 ANOS,9fdb64c18e70431fd4b1ac4f4a98f8e7
2024-10-01,M,39.0,MM SOM,DOMINGO,ENTRE 35 E 40 ANOS,a4bae9b90af7f1d0afd8b2ea20b9d6e8
2024-10-01,M,27.0,MM TÉCNICA,VOX,ENTRE 25 E 30 ANOS,9c94b97379280d22371b89076fb59907
2024-10-01,M,37.0,MM TÉCNICA,DOMINGO,ENTRE 35 E 40 ANOS,b01a5446890c79f64fdfd76293f1bf8e
2024-10-01,F,20.0,MM LIVE STREAMING,VOX,ENTRE 20 E 25 ANOS,89e6aaf433d4f40176a9acbc122eb5ec
2024-10-01,M,26.0,MM TÉCNICA,DOMINGO,ENTRE 25 E 30 ANOS,b3c97a35fb7e0d4bd4fc5d588ce2c05a
2024-10-01,F,35.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 35 E 40 ANOS,953628e7e677a4db806dad40b3479f59
2024-10-01,M,33.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 30 E 35 ANOS,ae2f83cfa464abde884d7d09f7d5ee7d
2024-10-01,F,41.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 40 E 45 ANOS,d31c0f43720eb09f98d3486f0ce11b2e
2024-10-01,F,33.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 30 E 35 ANOS,d5bfc4446bc1e2179f253c88db20c681
2024-10-01,F,34.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 30 E 35 ANOS,86d06262bf6f705cee3b2e63f7922c34
2024-10-01,F,34.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 30 E 35 ANOS,ffd5e4db8e531ba5a4c069b8a3a16a06
2024-10-01,F,48.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 45 E 50 ANOS,c3aa98196e7eaa60b4738958f7edaac2
2024-10-01,M,30.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 30 E 35 ANOS,4e073a9081742cc3efdc35eb2b9c482a
2024-10-01,F,30.0,OP RECEPÇÃO,DOMINGO,ENTRE 30 E 35 ANOS,1b406e50736dcde75cbc24659a39e865
2024-10-01,F,25.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 25 E 30 ANOS,da4ccad5060d784ee374bd775cbce3a4
2024-10-01,M,54.0,OP RECEPÇÃO,DOMINGO,ENTRE 50 E 55 ANOS,d11975e3edec2ef160ee2dab6daea0ef
2024-10-01,F,24.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 20 E 25 ANOS,3b616c26310f6deded8fffbb9e63b1c2
2024-10-01,F,29.0,OP APOIO,DOMINGO,ENTRE 25 E 30 ANOS,73dcde06ee7e4bcf580a1740ff7e6edf
2024-10-01,F,27.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 25 E 30 ANOS,b1f72a52b391f2be4ab989961fbded65
2024-10-01,F,29.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 25 E 30 ANOS,5ed60a38608f6f6ec3fea4c2c3fad99d
2024-10-01,F,28.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 25 E 30 ANOS,39b3e582c08255ebdc40c259750b732a
2024-10-01,F,60.0,OH OHANA BOOKS CAFÉ,DOMINGO,ACIMA DE 60 ANOS,576c2fc62a6a7ca0047dce8cf1d14eab
2024-10-01,F,22.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 20 E 25 ANOS,28a6e55c79594fd4752b3f6e0ef649e0
2024-10-01,F,34.0,MM LIVE STREAMING,DOMINGO,ENTRE 30 E 35 ANOS,fe0c950a7516047578e3d2d5bc775448
2024-10-01,F,31.0,OP APOIO,DOMINGO,ENTRE 30 E 35 ANOS,6b3759182789241ff808721327d14539
2024-10-01,F,26.0,OP APOIO,DOMINGO,ENTRE 25 E 30 ANOS,c4a44e38c608fee4e74fb0b4b2204651
2024-10-01,M,35.0,OP APOIO,DOMINGO,ENTRE 35 E 40 ANOS,6bb8fbce6330cfe58907997d685292e7
2024-10-01,F,20.0,PP GERENCIAMENTO,DOMINGO,ENTRE 20 E 25 ANOS,0202996a5f6cd6922188d7997ae9afa4
2024-10-01,F,20.0,OP APOIO,RISE,ENTRE 20 E 25 ANOS,8c667e51cbba2e80c68187ab98e17f34
2024-10-01,M,26.0,OP APOIO,EKLEKTOS,ENTRE 25 E 30 ANOS,94997791874b9d485fb6029895bd03fa
2024-10-01,M,14.0,OP APOIO,DOMINGO,ENTRE 10 E 15 ANOS,8b07b966da0175bf855f7f87bc9331dd
2024-10-01,F,31.0,OP APOIO,DOMINGO,ENTRE 30 E 35 ANOS,aff0421255da1a075b733bf82bda9e1e
2024-10-01,M,21.0,OP APOIO,DOMINGO,ENTRE 20 E 25 ANOS,4837960b193d48ff0d238588d614efc5
2024-10-01,F,46.0,OP APOIO,DOMINGO,ENTRE 45 E 50 ANOS,10a8d4491ea5360ea78449731a30300a
2024-10-01,F,35.0,OP APOIO,DOMINGO,ENTRE 35 E 40 ANOS,7d69353b00653e2a45d56add58caa23c
2024-10-01,F,35.0,OP LOGÍSTICA,DOMINGO,ENTRE 35 E 40 ANOS,6074376fc1f65e0d3d4d816344aa31fc
2024-10-01,M,23.0,OP LOGÍSTICA,DOMINGO,ENTRE 20 E 25 ANOS,61a885136c6d3827a1b61cc56c1e5bcf
2024-10-01,M,22.0,OP LOGÍSTICA,VOX,ENTRE 20 E 25 ANOS,9057d9f493a43ae2bec19bd75b7e80f9
2024-10-01,F,33.0,OP LOGÍSTICA,DOMINGO,ENTRE 30 E 35 ANOS,43416856ccff614fccc6265d6b2ee55d
2024-10-01,M,28.0,OP LOGÍSTICA,DOMINGO,ENTRE 25 E 30 ANOS,8d7edc926aac0f8a65249d7d6230c1b8
2024-10-01,M,21.0,OP LOGÍSTICA,VOX,ENTRE 20 E 25 ANOS,cff32f192c168fa39123634c09f8a3d8
2024-10-01,M,36.0,OP LOGÍSTICA,DOMINGO,ENTRE 35 E 40 ANOS,8223c189e8de6c1afd48a7263be41bfe
2024-10-01,M,32.0,OP RECEPÇÃO,DOMINGO,ENTRE 30 E 35 ANOS,736735bb190fc13568254cc5147f719f
2024-10-01,F,43.0,OP RECEPÇÃO,DOMINGO,ENTRE 40 E 45 ANOS,84dd7959531d0245191a82335a5246e2
2024-10-01,F,26.0,OP RECEPÇÃO,VOX,ENTRE 25 E 30 ANOS,cb762477bc487352146f56f7d450ad69
2024-10-01,F,24.0,OP RECEPÇÃO,VOX,ENTRE 20 E 25 ANOS,43251b59eeaee468bac87c8ce7e0f97b
2024-10-01,F,27.0,OP RECEPÇÃO,VOX,ENTRE 25 E 30 ANOS,05cf761edaf174635f42290f78581632
2024-10-01,M,31.0,OP RECEPÇÃO,DOMINGO,ENTRE 30 E 35 ANOS,42d63da177358be321b63dd9daaeb106
2024-10-01,F,43.0,OP RECEPÇÃO,DOMINGO,ENTRE 40 E 45 ANOS,befd0e9e7ab28904d083964e1ea75431
2024-10-01,F,34.0,OP RECEPÇÃO,EKLEKTOS,ENTRE 30 E 35 ANOS,24162d580f58bf5573a11398f32eb605
2024-10-01,M,19.0,OP RECEPÇÃO,VOX,ENTRE 15 E 20 ANOS,0eb53d740e7a3bcdd9870356174e29f1
2024-10-01,M,38.0,OP RECEPÇÃO,DOMINGO,ENTRE 35 E 40 ANOS,17fcede7449900ff736101bebda4a5fe
2024-10-01,F,35.0,OP RECEPÇÃO,DOMINGO,ENTRE 35 E 40 ANOS,6e4f43be713702f298442810dfbdf7a2
2024-10-01,F,33.0,OP RECEPÇÃO,DOMINGO,ENTRE 30 E 35 ANOS,5bb1adf8742aebadfa7a29306b93be11
2024-10-01,M,26.0,OP RECEPÇÃO,VOX,ENTRE 25 E 30 ANOS,9c2484d2684815c3dc02c3581f9c65be
2024-10-01,M,19.0,OP RECEPÇÃO,VOX,ENTRE 15 E 20 ANOS,ba2e66d2a1ef9585b9fea12cb3b0e789
2024-10-01,M,36.0,OP SALA DE VOLUNTÁRIOS,EKLEKTOS,ENTRE 35 E 40 ANOS,954fd057006e5dd56d9c0e9bd3283f8c
2024-10-01,F,26.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 25 E 30 ANOS,bc5bb3f07179d21859255e8e93a38d44
2024-10-01,F,37.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 35 E 40 ANOS,d95d82343fc70576bfc6bd62a8b7013a
2024-10-01,F,30.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 30 E 35 ANOS,32a3b779befeee914488b5acee60be40
2024-10-01,M,39.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 35 E 40 ANOS,6c7b31fb216b73c84b5e619b603a7357
2024-10-01,F,49.0,OP SALA DE VOLUNTÁRIOS,EKLEKTOS,ENTRE 45 E 50 ANOS,d18f196b8d92c3a21e104719854a8204
2024-10-01,F,41.0,OP SALA DE VOLUNTÁRIOS,VOX,ENTRE 40 E 45 ANOS,4c55d228c5d546599b3761b6b31ea97b
2024-10-01,F,25.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 25 E 30 ANOS,278fe4fafb0c10ef0b2c9d872c726313
2024-10-01,M,25.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 25 E 30 ANOS,175d59238fd10398173746a75d345088
2024-10-01,F,62.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ACIMA DE 60 ANOS,dca66224a39939f34fa85d29a7d36ad8
2024-10-01,F,52.0,PP GERENCIAMENTO,DOMINGO,ENTRE 50 E 55 ANOS,5f9c6e8135c0a04b624c3b57e10520a0
2024-10-01,F,35.0,PP GERENCIAMENTO,DOMINGO,ENTRE 35 E 40 ANOS,4dcece1167adf9b506b161532ae362a0
2024-10-01,F,28.0,PP GERENCIAMENTO,DOMINGO,ENTRE 25 E 30 ANOS,9da875057a61d2204b17db34949090b6
2024-10-01,F,41.0,PP INTEGRACAO,DOMINGO,ENTRE 40 E 45 ANOS,11d13771944678d8662f5c0edc2434dc
2024-10-01,M,34.0,PP INTEGRACAO,DOMINGO,ENTRE 30 E 35 ANOS,a956818e14b359213d9294c8a63fcdab
2024-10-01,F,36.0,PP INTEGRACAO,DOMINGO,ENTRE 35 E 40 ANOS,b5923aab2b620d58278b3a31231a65c3
2024-10-01,F,22.0,PP INTEGRACAO,DOMINGO,ENTRE 20 E 25 ANOS,37fb505defc171aca48439f8cb8d116b
2024-10-01,M,53.0,PP INTEGRACAO,DOMINGO,ENTRE 50 E 55 ANOS,b90516142b8dbe8fad665d80fdae20a8
2024-08-01,M,25.0,MM BACKSTAGE,EKLEKTOS,ENTRE 25 E 30 ANOS,be5f6dbb1e1564901cceb072b5558193
2024-08-01,F,28.0,MM BACKSTAGE,EKLEKTOS,ENTRE 25 E 30 ANOS,63184520b1ce26aef773115f5296e7ab
2024-08-01,F,33.0,MM BACKSTAGE,DOMINGO,ENTRE 30 E 35 ANOS,e7f05f8bb52194c81da2a35767d7d96e
2024-08-01,F,27.0,MM DEVELOPERS,DOMINGO,ENTRE 25 E 30 ANOS,11c4d28d3ee8bfe2a5c8dbd658fe1c0b
2024-08-01,F,20.0,MM FOTOGRAFIA,VOX,ENTRE 20 E 25 ANOS,6e303bdf811a5306defef05353937196
2024-08-01,M,39.0,MM ILUMINAÇÃO,DOMINGO,ENTRE 35 E 40 ANOS,063b7ba08aea0876166b9b180ebc5c69
2024-08-01,M,25.0,MM LIVE STREAMING,DOMINGO,ENTRE 25 E 30 ANOS,a4f611cbd54f65650489295c07585b21
2024-08-01,M,21.0,MM MÍDIAS,VOX,ENTRE 20 E 25 ANOS,f6d8cd42ce219d8f074a2b508fe58f0b
2024-08-01,F,27.0,MM MÍDIAS,VOX,ENTRE 25 E 30 ANOS,3d06f83369d5f015567d256cda1921b4
2024-08-01,F,45.0,MM PROJEÇÃO,DOMINGO,ENTRE 45 E 50 ANOS,957dfa073cb33c7d00685aa826bf12f5
2024-08-01,M,29.0,MM TÉCNICA,DOMINGO,ENTRE 25 E 30 ANOS,49b307857e5a1e553369eac82a186a8c
2024-08-01,M,40.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 40 E 45 ANOS,7fa6ba6159c34e5d3b249b0e280f5646
2024-08-01,F,25.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 25 E 30 ANOS,7b6a672f617f5bbfae9eb617e3a80e9e
2024-08-01,F,42.0,OH OHANA BOOKS CAFÉ,DOMINGO,ENTRE 40 E 45 ANOS,74c9963149302ad00f6d41fc270780ad
2024-08-01,F,41.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 40 E 45 ANOS,24a089d195eb6b1aad212f31e583794b
2024-08-01,F,37.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 35 E 40 ANOS,921b7a1b55cdf537e254366fe69aacb9
2024-08-01,F,33.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 30 E 35 ANOS,858b5645c7e6b111b62b59af22e934ae
2024-08-01,F,30.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 30 E 35 ANOS,1ac687ad0c2838a72b2bbcee0419c922
2024-08-01,F,27.0,OH OHANA BOOKS CAFÉ,VOX,ENTRE 25 E 30 ANOS,0411a468b04c535aaa6b9c7136b8f1d3
2024-08-01,F,28.0,OH OHANA BOOKS CAFÉ,EKLEKTOS,ENTRE 25 E 30 ANOS,20d20513b6c1f141a0d547a5beee8926
2024-08-01,F,22.0,OP APOIO,DOMINGO,ENTRE 20 E 25 ANOS,65ce2e3dad2ea854f59777f00be72387
2024-08-01,F,32.0,OP APOIO,EKLEKTOS,ENTRE 30 E 35 ANOS,17be757728fd9869f3b89e89e8dea2f4
2024-08-01,M,25.0,OP APOIO,DOMINGO,ENTRE 25 E 30 ANOS,ee8a3bf611f95270f1888416a2bba91e
2024-08-01,M,29.0,OP LOGÍSTICA,DOMINGO,ENTRE 25 E 30 ANOS,1e1f4e1db60fdcc3aaf211c7a83d5bf7
2024-08-01,F,28.0,OP RECEPÇÃO,VOX,ENTRE 25 E 30 ANOS,01af91d78f74157901552a342a4e5f45
2024-08-01,M,19.0,OP RECEPÇÃO,VOX,ENTRE 15 E 20 ANOS,85e2bde5b4ca80bcd248e90e142465f9
2024-08-01,F,27.0,OP RECEPÇÃO,DOMINGO,ENTRE 25 E 30 ANOS,c310974afd6fdc40f840d14f1e25488e
2024-08-01,M,26.0,OP RECEPÇÃO,DOMINGO,ENTRE 25 E 30 ANOS,8bf1975cf0d4de26298f3515fdb98f7a
2024-08-01,F,42.0,OP SALA DE VOLUNTÁRIOS,DOMINGO,ENTRE 40 E 45 ANOS,18865a67b36951c4370116c585610fa4
2024-08-01,F,30.0,PP GERENCIAMENTO,DOMINGO,ENTRE 30 E 35 ANOS,b8766e669d57d96e5643f955ad981d0f
2024-08-01,F,31.0,Não informado,Não informado,ENTRE 30 E 35 ANOS,bf744c34e77799cde7f72cd45677d503
2024-07-01,M,20.0,MM BACKSTAGE,VOX,ENTRE 20 E 25 ANOS,fbdfa4f0d2e806815c44a8c9621eb0ba
2024-07-01,M,25.0,MM BACKSTAGE,DOMINGO,ENTRE 25 E 30 ANOS,568c12d198974c3323264db6c4550204
2024-07-01,F,23.0,MM COMUNICACAO VOX,VOX,ENTRE 20 E 25 ANOS,6467ddb33f4a06bff4ada869ed1e5af7
2024-07-01,F,19.0,MM DESIGN,VOX,ENTRE 15 E 20 ANOS,e4123aabc9d22f751d3686fed01f7dc0
2024-07-01,F,20.0,MM FOTOGRAFIA,Não informado,ENTRE 20 E 25 ANOS,642dc048a39b9a015765551419eb0c44
2024-07-01,F,26.0,MM ILUMINAÇÃO,DOMINGO,ENTRE 25 E 30 ANOS,810a6bd5d2dc4070ec26b6ba21f11c21
2024-07-01,M,31.0,MM LIVE STREAMING,DOMINGO,ENTRE 30 E 35 ANOS,eee09aa0e1c32d92b900daea89a1b827
2024-07-01,M,38.0,MM LIVE STREAMING,DOMINGO,ENTRE 35 E 40 ANOS,c72c55ca98178278be5c6f0d0886b32b
2024-07-01,M,22.0,MM MÍDIAS,VOX,ENTRE 20 E 25 ANOS,00b3b21183cf071dd323251c0e3de26d
2024-07-01,F,25.0,MM MÍDIAS,VOX,ENTRE 25 E 30 ANOS,ddc87d9abb576a15bbfad391df23dd6e
2024-07-01,F,35.0,MM MÍDIAS,EKLEKTOS,ENTRE 35 E 40 ANOS,d3e68528bd95e278a63e778e4550c92d
2024-07-01,F,28.0,MM PROJEÇÃO,EKLEKTOS,ENTRE 25 E 30 ANOS,3bde0092e9d50cadf57cf1a405e9be44
2024-07-01,M,37.0,MM PROJEÇÃO,EKLEKTOS,ENTRE 35 E 40 ANOS,4811490ca2d83ce44ea9ab5227eff799
2024-07-01,M,26.0,MM SOM,DOMINGO,ENTRE 25 E 30 ANOS,ec02a5988c5962ddfa637c9a49e950be
2024-07-01,F,28.0,MM TI,EKLEKTOS,ENTRE 25 E 30 ANOS,0fd18ba2a5e15fb988948dfe275f4ef7
2024-07-01,M,36.0,MM TI,DOMINGO,ENTRE 35 E 40 ANOS,71850d7b419efa0c3031f5227616a6ee
2024-07-01,M,26.0,OP APOIO,EKLEKTOS,ENTRE 25 E 30 ANOS,8d1c58c6c17bd0cc2ffc6784a07ad8a0
2024-07-01,F,26.0,OP APOIO,EKLEKTOS,ENTRE 25 E 30 ANOS,715c040e964cb97ccdae1ac1161dacf0
2024-07-01,F,24.0,OP APOIO,VOX,ENTRE 20 E 25 ANOS,2417bab91a67ade8f4d524ef76b9d3f9
2024-07-01,M,27.0,OP APOIO,VOX,ENTRE 25 E 30 ANOS,67788fd38a7b7cc290d812a7846b8a31
2024-07-01,M,28.0,OP APOIO,DOMINGO,ENTRE 25 E 30 ANOS,6a76e13650c214d45d46bb9d61c2cf97
2024-07-01,F,30.0,OP APOIO,DOMINGO,ENTRE 30 E 35 ANOS,d9c693ee636a8a71f1fa8729f4419e31
2024-07-01,F,38.0,OP APOIO,DOMINGO,ENTRE 35 E 40 ANOS,70a857f01802a669ec65d622dc81862c
2024-07-01,M,42.0,OP APOIO,DOMINGO,ENTRE 40 E 45 ANOS,f28ec0c9bff72d05f5a2c95d15708dae
2024-07-01,F,51.0,OP COOKING,DOMINGO,ENTRE 50 E 55 ANOS,22b3536876a3be41d2fff4cdb3005f19
